Context,File Name,AudioLink,class,helper
Feeding,43947.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\43947.wav,0,0.813447385
Feeding,43954.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\43954.wav,0,0.902846862
Feeding,44308.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44308.wav,0,0.217304196
Feeding,44309.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44309.wav,0,0.621634521
Feeding,44317.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44317.wav,0,0.317254952
Feeding,44319.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44319.wav,0,0.254995568
Feeding,44320.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44320.wav,0,0.220589406
Feeding,44322.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44322.wav,0,0.572551111
Feeding,44326.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44326.wav,0,0.935817142
Feeding,44332.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44332.wav,0,0.501535379
Feeding,44345.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44345.wav,0,0.735287188
Feeding,44350.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44350.wav,0,0.926734281
Feeding,44354.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44354.wav,0,0.021908955
Feeding,44365.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44365.wav,0,0.330981303
Feeding,44369.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44369.wav,0,0.19408541
Feeding,44379.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44379.wav,0,0.563052554
Feeding,44380.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44380.wav,0,0.913300368
Feeding,44381.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44381.wav,0,0.390587464
Feeding,44383.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44383.wav,0,0.353100949
Feeding,44391.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44391.wav,0,0.866786045
Feeding,44398.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44398.wav,0,0.720173615
Feeding,44431.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44431.wav,0,0.891115446
Feeding,44946.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44946.wav,0,0.301964323
Feeding,44947.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44947.wav,0,0.363655705
Feeding,44959.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44959.wav,0,0.369487334
Feeding,44983.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44983.wav,0,0.096066807
Feeding,44989.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44989.wav,0,0.307111801
Feeding,44994.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\44994.wav,0,0.23157755
Feeding,45014.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45014.wav,0,0.006764445
Feeding,45024.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45024.wav,0,0.060700918
Feeding,45026.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45026.wav,0,0.405117037
Feeding,45366.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45366.wav,0,0.100537738
Feeding,45374.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45374.wav,0,0.582126851
Feeding,45376.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45376.wav,0,0.200537173
Feeding,45383.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45383.wav,0,0.679037543
Feeding,45388.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45388.wav,0,0.467617315
Feeding,45400.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45400.wav,0,0.792161989
Feeding,45401.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45401.wav,0,0.448922435
Feeding,45426.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45426.wav,0,0.993514342
Feeding,45427.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45427.wav,0,0.869659485
Feeding,45441.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45441.wav,0,0.025411303
Feeding,45446.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45446.wav,0,0.252773814
Feeding,45678.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45678.wav,0,0.608242636
Feeding,45701.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45701.wav,0,0.346817587
Feeding,45705.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45705.wav,0,0.128511082
Feeding,45711.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45711.wav,0,0.48108286
Feeding,45729.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45729.wav,0,0.726230316
Feeding,45739.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45739.wav,0,0.460887773
Feeding,46025.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46025.wav,0,0.96874988
Feeding,46148.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46148.wav,0,0.268584019
Feeding,46155.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46155.wav,0,0.416413638
Feeding,46384.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46384.wav,0,0.156263262
Feeding,46385.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46385.wav,0,0.757605678
Feeding,46450.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46450.wav,0,0.230442594
Feeding,46710.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46710.wav,0,0.433927169
Feeding,46964.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46964.wav,0,0.368870779
Feeding,46971.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46971.wav,0,0.471816927
Feeding,46972.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46972.wav,0,0.932445686
Feeding,46975.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46975.wav,0,0.02814434
Feeding,46976.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46976.wav,0,0.768953239
Feeding,46981.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46981.wav,0,0.435545685
Feeding,46983.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46983.wav,0,0.804231842
Feeding,46992.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46992.wav,0,0.842810964
Feeding,47014.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47014.wav,0,0.064925785
Feeding,47015.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47015.wav,0,0.758038117
Feeding,47194.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47194.wav,0,0.421902699
Feeding,47210.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47210.wav,0,0.069656012
Feeding,47220.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47220.wav,0,0.71764047
Feeding,47222.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47222.wav,0,0.088304855
Feeding,47232.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47232.wav,0,0.005541164
Feeding,47244.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47244.wav,0,0.652936476
Feeding,47248.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47248.wav,0,0.43772113
Feeding,47371.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47371.wav,0,0.613600743
Feeding,47405.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47405.wav,0,0.320912922
Feeding,47408.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47408.wav,0,0.290010748
Feeding,47409.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47409.wav,0,0.763381958
Feeding,47411.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47411.wav,0,0.119282358
Feeding,47421.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47421.wav,0,0.508874696
Feeding,47425.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47425.wav,0,0.773816047
Feeding,47428.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47428.wav,0,0.007830298
Feeding,47459.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47459.wav,0,0.678320276
Feeding,47575.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47575.wav,0,0.146647795
Feeding,47580.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47580.wav,0,0.270199682
Feeding,47590.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47590.wav,0,0.363445625
Feeding,47603.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47603.wav,0,0.73211792
Feeding,47668.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47668.wav,0,0.501844979
Feeding,47669.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47669.wav,0,0.904969409
Feeding,47756.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47756.wav,0,0.099884594
Feeding,47761.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47761.wav,0,0.032700837
Feeding,47765.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47765.wav,0,0.521160112
Feeding,47769.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47769.wav,0,0.492457501
Feeding,47786.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47786.wav,0,0.52891989
Feeding,47787.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47787.wav,0,0.337785312
Feeding,47789.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47789.wav,0,0.095948383
Feeding,47791.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47791.wav,0,0.106742749
Feeding,4790.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4790.wav,0,0.577802199
Feeding,48023.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48023.wav,0,0.254011507
Feeding,48024.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48024.wav,0,0.056219598
Feeding,48034.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48034.wav,0,0.957327398
Feeding,48042.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48042.wav,0,0.787658553
Feeding,48322.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48322.wav,0,0.947408034
Feeding,48328.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48328.wav,0,0.925262097
Feeding,4837.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4837.wav,0,0.852287241
Feeding,48405.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48405.wav,0,0.487660293
Feeding,48406.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48406.wav,0,0.2633018
Feeding,48428.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48428.wav,0,0.077005258
Feeding,4881.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4881.wav,0,0.575005116
Feeding,49105.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49105.wav,0,0.95815994
Feeding,49257.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49257.wav,0,0.415232531
Feeding,49263.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49263.wav,0,0.819846758
Fighting,4927.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4927.wav,1,0.884048383
Feeding,49518.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49518.wav,0,0.665643055
Feeding,49521.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49521.wav,0,0.904203708
Feeding,49526.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49526.wav,0,0.688221332
Feeding,49550.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49550.wav,0,0.142876377
Feeding,49557.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49557.wav,0,0.900874932
Feeding,49558.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49558.wav,0,0.588096394
Feeding,49747.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49747.wav,0,0.586435711
Feeding,49750.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49750.wav,0,0.249410166
Feeding,49759.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49759.wav,0,0.781898661
Feeding,49765.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49765.wav,0,0.652427947
Feeding,49768.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49768.wav,0,0.282674571
Feeding,49770.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49770.wav,0,0.31250104
Feeding,49771.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49771.wav,0,0.058015523
Feeding,49789.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49789.wav,0,0.789882541
Feeding,49790.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49790.wav,0,0.082886566
Feeding,49929.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49929.wav,0,0.983442882
Feeding,49934.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49934.wav,0,0.6097646
Feeding,49935.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49935.wav,0,0.335186647
Feeding,49969.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49969.wav,0,0.944901765
Feeding,49971.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49971.wav,0,0.893471582
Feeding,49975.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49975.wav,0,0.8412682
Feeding,50286.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50286.wav,0,0.482579854
Feeding,50288.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50288.wav,0,0.613549642
Feeding,50291.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50291.wav,0,0.644299805
Feeding,50293.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50293.wav,0,0.596966729
Feeding,50303.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50303.wav,0,0.552108983
Feeding,50310.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50310.wav,0,0.572883602
Feeding,50358.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50358.wav,0,0.771549559
Feeding,50589.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50589.wav,0,0.837919345
Feeding,50596.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50596.wav,0,0.466357265
Feeding,51108.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51108.wav,0,0.087836228
Feeding,51118.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51118.wav,0,0.320201864
Feeding,51124.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51124.wav,0,0.354140824
Feeding,51140.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51140.wav,0,0.569739526
Feeding,51146.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51146.wav,0,0.868034362
Feeding,51147.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51147.wav,0,0.109110322
Feeding,51176.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51176.wav,0,0.436380963
Feeding,51523.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51523.wav,0,0.443499244
Feeding,51530.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51530.wav,0,0.650574103
Feeding,51536.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51536.wav,0,0.611316391
Feeding,51545.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51545.wav,0,0.477924725
Feeding,51574.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51574.wav,0,0.140132151
Feeding,51576.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51576.wav,0,0.41888096
Feeding,51737.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51737.wav,0,0.084509517
Feeding,51747.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51747.wav,0,0.183501531
Feeding,51751.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51751.wav,0,0.529202925
Feeding,51855.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51855.wav,0,0.610112793
Feeding,51863.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51863.wav,0,0.608991457
Feeding,51865.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51865.wav,0,0.029535502
Feeding,51868.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51868.wav,0,0.304075246
Feeding,51876.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51876.wav,0,0.905491072
Feeding,5191.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\5191.wav,0,0.93838735
Feeding,51943.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51943.wav,0,0.511282656
Feeding,51944.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51944.wav,0,0.698917242
Feeding,51950.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51950.wav,0,0.301784658
Feeding,52352.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52352.wav,0,0.317397504
Feeding,52373.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52373.wav,0,0.471058801
Feeding,52723.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52723.wav,0,0.271716541
Feeding,52724.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52724.wav,0,0.580295788
Feeding,52733.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52733.wav,0,0.929662999
Feeding,52736.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52736.wav,0,0.098757902
Feeding,52737.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52737.wav,0,0.298534354
Feeding,52760.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52760.wav,0,0.2200076
Feeding,52794.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\52794.wav,0,0.851105906
Feeding,53102.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53102.wav,0,0.0921971
Feeding,53108.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53108.wav,0,0.794181616
Feeding,53113.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53113.wav,0,0.944561202
Feeding,53119.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53119.wav,0,0.640219208
Feeding,53120.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53120.wav,0,0.09083902
Feeding,53124.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53124.wav,0,0.349474532
Feeding,53134.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53134.wav,0,0.233614124
Feeding,53141.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53141.wav,0,0.662824729
Feeding,53178.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53178.wav,0,3.60464e-05
Feeding,53180.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53180.wav,0,0.744373793
Feeding,53231.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53231.wav,0,0.988099732
Feeding,53421.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53421.wav,0,0.562402976
Feeding,53432.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53432.wav,0,0.023403379
Feeding,53460.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53460.wav,0,0.482935912
Feeding,53520.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53520.wav,0,0.047614352
Feeding,53539.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53539.wav,0,0.999740275
Feeding,53551.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53551.wav,0,0.388444875
Feeding,53552.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53552.wav,0,0.823444143
Feeding,53966.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53966.wav,0,0.260804953
Feeding,53968.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\53968.wav,0,0.64818088
Feeding,54034.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\54034.wav,0,0.378431941
Feeding,54075.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\54075.wav,0,0.186323892
Feeding,54076.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\54076.wav,0,0.259948404
Feeding,54529.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\54529.wav,0,0.049059123
Feeding,54570.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\54570.wav,0,0.382511711
Feeding,54588.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\54588.wav,0,0.939495968
Feeding,54839.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\54839.wav,0,0.053417142
Feeding,54875.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\54875.wav,0,0.838006736
Feeding,549.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\549.wav,0,0.714598813
Feeding,5528.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\5528.wav,0,0.121404404
Feeding,55335.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55335.wav,0,0.383249134
Feeding,55344.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55344.wav,0,0.54354986
Feeding,55354.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55354.wav,0,0.261410926
Feeding,55360.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55360.wav,0,0.430142359
Feeding,55371.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55371.wav,0,0.134756441
Feeding,55410.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55410.wav,0,0.729700122
Feeding,55418.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55418.wav,0,0.587042071
Feeding,55675.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55675.wav,0,0.862052363
Feeding,55690.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55690.wav,0,0.586731115
Feeding,55717.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55717.wav,0,0.759106083
Feeding,55736.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\55736.wav,0,0.03460917
Feeding,56082.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56082.wav,0,0.017153682
Feeding,56091.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\56091.wav,0,0.225664029
